"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD"
"USC00441593","2013-04-11",,,"0.00","0.0","0.0","92","64","64",
"USC00441593","2013-04-12",,,"0.93","0.0","0.0","87","60","60",
"USC00441593","2013-04-13",,,"0.01","0.0","0.0","82","50","50",
"USC00441593","2013-04-14",,,"0.00","0.0","0.0","73","50","54",
"USC00441593","2013-04-15",,,"0.26","0.0","0.0","76","51","51",
"USC00441593","2013-04-16",,,"0.13","0.0","0.0","60","51","54",
"USC00441593","2013-04-17",,,"0.03","0.0","0.0","72","53","61",
"USC00441593","2013-04-18",,,"0.04","0.0","0.0","83","59","59",
"USC00441593","2013-04-19",,,"0.09","0.0","0.0","79","59","64",
"USC00441593","2013-04-20",,,"0.68","0.0","0.0","73","43","43",
"USC00441593","2013-04-21",,,"0.00","0.0","0.0","62","38","39",
"USC00441593","2013-04-22",,,"0.00","0.0","0.0","55","35","37",
"USC00441593","2013-04-23",,,"0.00","0.0","0.0","58","37","45",
"USC00441593","2013-04-24",,,"0.00","0.0","0.0","65","45","48",
"USC00441593","2013-04-25",,,"0.05","0.0","0.0","78","43","45",
"USC00441593","2013-04-26",,,"0.00","0.0","0.0","68","45","47",
"USC00441593","2013-04-27",,,"0.00","0.0","0.0","69","47","49",
"USC00441593","2013-04-28",,,"0.00","0.0","0.0","74","49","52",
"USC00441593","2013-04-29",,,"0.35","0.0","0.0","57","51","51",
"USC00441593","2013-04-30",,,"0.14","0.0","0.0","64","51","54",
"USC00441593","2013-05-01",,,"0.07","0.0","0.0","63","51","52",
"USC00441593","2013-05-02",,,"0.00","0.0","0.0","71","46","48",
"USC00441593","2013-05-03",,,"0.00","0.0","0.0","70","46","47",
"USC00441593","2013-05-04",,,"0.00","0.0","0.0","67","42","45",
"USC00441593","2013-05-05",,,"0.00","0.0","0.0","66","40","43",
"USC00441593","2013-05-06",,,"0.04","0.0","0.0","63","43","49",
"USC00441593","2013-05-07",,,"0.79","0.0","0.0","58","49","57",
"USC00441593","2013-05-08",,,"1.07","0.0","0.0","66","52","53",
"USC00441593","2013-05-09",,,"0.06","0.0","0.0","63","49","53",
"USC00441593","2013-05-10",,,"0.02","0.0","0.0","77","53","63",
"USC00441593","2013-05-11",,,"0.04","0.0","0.0","84","61","62",
"USC00441593","2013-05-12",,,"0.00","0.0","0.0","79","54","56",
"USC00441593","2013-05-13",,,"0.00","0.0","0.0","67","44","47",
"USC00441593","2013-05-14",,,"0.00","0.0","0.0","61","39","42",
"USC00441593","2013-05-15",,,"0.00","0.0","0.0","70","42","52",
"USC00441593","2013-05-16",,,"0.00","0.0","0.0","87","52","70",
"USC00441593","2013-05-17",,,"0.48","0.0","0.0","87","63","66",
"USC00441593","2013-05-18",,,"0.18","0.0","0.0","83","60","60",
"USC00441593","2013-05-19",,,"0.25","0.0","0.0","63","59","59",
"USC00441593","2013-05-20",,,"0.20","0.0","0.0","66","59","64",
"USC00441593","2013-05-21",,,"0.01","0.0","0.0","81","64","65",
"USC00441593","2013-05-22",,,"0.00","0.0","0.0","86","65","68",
"USC00441593","2013-05-23",,,"0.01","0.0","0.0","86","64","66",
"USC00441593","2013-05-24",,,"0.61","0.0","0.0","81","61","61",
"USC00441593","2013-05-25",,,"0.00","0.0","0.0","63","40","42",
"USC00441593","2013-05-26",,,"0.00","0.0","0.0","68","42","51",
"USC00441593","2013-05-27",,,"0.00","0.0","0.0","75","51","54",
"USC00441593","2013-05-28",,,"0.00","0.0","0.0","69","54","57",
"USC00441593","2013-05-29",,,"0.00","0.0","0.0","85","57","65",
"USC00441593","2013-05-30",,,"0.00","0.0","0.0","89","65","67",
"USC00441593","2013-05-31",,,"0.00","0.0","0.0","89","65","66",
"USC00441593","2013-06-01",,,"0.00","0.0","0.0","89","66","68",
"USC00441593","2013-06-02",,,"0.00","0.0","0.0","90","67","70",
"USC00441593","2013-06-03",,,"0.48","0.0","0.0","79","66","68",
"USC00441593","2013-06-04",,,"0.01","0.0","0.0","82","59","61",
"USC00441593","2013-06-05",,,"0.00","0.0","0.0","77","61","62",
"USC00441593","2013-06-06",,,"0.02","0.0","0.0","79","59","59",
"USC00441593","2013-06-07",,,"2.66","0.0","0.0","64","59","63",
"USC00441593","2013-06-08",,,"0.70","0.0","0.0","69","63","64",
"USC00441593","2013-06-09",,,"0.04","0.0","0.0","82","63","65",
"USC00441593","2013-06-10",,,"1.67","0.0","0.0","82","63","65",
"USC00441593","2013-06-11",,,"0.42","0.0","0.0","80","64","66",
"USC00441593","2013-06-12",,,"0.00","0.0","0.0","82","65","67",
"USC00441593","2013-06-13",,,"0.00","0.0","0.0","90","67","75",
"USC00441593","2013-06-14",,,"0.34","0.0","0.0","88","63","64",
"USC00441593","2013-06-15",,,"0.00","0.0","0.0","78","61","64",
"USC00441593","2013-06-16",,,"0.00","0.0","0.0","83","64","65",
"USC00441593","2013-06-17",,,"0.03","0.0","0.0","85","65","68",
"USC00441593","2013-06-18",,,"1.62","0.0","0.0","87","64","66",
"USC00441593","2013-06-19",,,"0.32","0.0","0.0","73","62","64",
"USC00441593","2013-06-20",,,"0.00","0.0","0.0","77","63","65",
"USC00441593","2013-06-21",,,"0.00","0.0","0.0","79","60","63",
"USC00441593","2013-06-22",,,"0.00","0.0","0.0","82","62","66",
"USC00441593","2013-06-23",,,"0.00","0.0","0.0","86","66","70",
"USC00441593","2013-06-24",,,"0.00","0.0","0.0","85","68","70",
"USC00441593","2013-06-25",,,"0.02","0.0","0.0","89","70","72",
"USC00441593","2013-06-26",,,"0.00","0.0","0.0","91","70","72",
"USC00441593","2013-06-27",,,"0.81","0.0","0.0","90","66","68",
"USC00441593","2013-06-28",,,"0.01","0.0","0.0","82","68","73",
"USC00441593","2013-06-29",,,"0.00","0.0","0.0","90","67","69",
"USC00441593","2013-06-30",,,"0.00","0.0","0.0","86","68","70",
"USC00441593","2013-07-01",,,"0.00","0.0","0.0","85","69","70",
"USC00441593","2013-07-02",,,"0.10","0.0","0.0","82","70","72",
"USC00441593","2013-07-03",,,"1.07","0.0","0.0","75","69","70",
"USC00441593","2013-07-04",,,"0.40","0.0","0.0","83","70","72",
"USC00441593","2013-07-05",,,"0.10","0.0","0.0","86","70","71",
"USC00441593","2013-07-06",,,"0.02","0.0","0.0","86","71","72",
"USC00441593","2013-07-07",,,"0.00","0.0","0.0","88","70","72",
"USC00441593","2013-07-08",,,"0.12","0.0","0.0","87","67","68",
"USC00441593","2013-07-09",,,"0.69","0.0","0.0","87","68","73",
"USC00441593","2013-07-10",,,"0.00","0.0","0.0","87","72","73",
"USC00441593","2013-07-11",,,"0.95","0.0","0.0","88","70","70",
"USC00441593","2013-07-12",,,"1.98","0.0","0.0","84","64","64",
"USC00441593","2013-07-13",,,"0.10","0.0","0.0","69","64","68",
"USC00441593","2013-07-14",,,"0.19","0.0","0.0","83","68","72",
"USC00441593","2013-07-15",,,"0.00","0.0","0.0","87","71","73",
"USC00441593","2013-07-16",,,"0.00","0.0","0.0","92","73","76",
"USC00441593","2013-07-17",,,"0.07","0.0","0.0","92","75","77",
"USC00441593","2013-07-18",,,"0.27","0.0","0.0","91","75","77",
"USC00441593","2013-07-19",,,"0.00","0.0","0.0","93","76","77",
"USC00441593","2013-07-20",,,"0.00","0.0","0.0","93","73","74",
"USC00441593","2013-07-21",,,"0.00","0.0","0.0","92","71","73",
"USC00441593","2013-07-22",,,"0.10","0.0","0.0","90","70","71",
"USC00441593","2013-07-23",,,"0.00","0.0","0.0","87","71","73",
"USC00441593","2013-07-24",,,"0.00","0.0","0.0","89","72","74",
"USC00441593","2013-07-25",,,"0.28","0.0","0.0","85","63","63",
"USC00441593","2013-07-26",,,"0.00","0.0","0.0","79","60","63",
"USC00441593","2013-07-27",,,"0.00","0.0","0.0","82","63","68",
"USC00441593","2013-07-28",,,"0.01","0.0","0.0","77","67","68",
"USC00441593","2013-07-29",,,"0.56","0.0","0.0","84","62","63",
"USC00441593","2013-07-30",,,"0.00","0.0","0.0","82","63","65",
"USC00441593","2013-07-31",,,"0.00","0.0","0.0","84","64","67",
"USC00441593","2013-08-01",,,"0.32","0.0","0.0","78","67","68",
"USC00441593","2013-08-02",,,"0.37","0.0","0.0","84","65","66",
"USC00441593","2013-08-03",,,"0.00","0.0","0.0","85","66","69",
"USC00441593","2013-08-04",,,"0.04","0.0","0.0","82","65","66",
"USC00441593","2013-08-05",,,"0.00","0.0","0.0","82","60","61",
"USC00441593","2013-08-06",,,"0.00","0.0","0.0","81","61","66",
"USC00441593","2013-08-07",,,"0.00","0.0","0.0","79","66","69",
"USC00441593","2013-08-08",,,"0.00","0.0","0.0","82","69","71",
"USC00441593","2013-08-09",,,"0.03","0.0","0.0","81","71","73",
"USC00441593","2013-08-10",,,"0.00","0.0","0.0","90","73","76",
"USC00441593","2013-08-11",,,"1.79","0.0","0.0","82","68","68",
"USC00441593","2013-08-12",,,"0.01","0.0","0.0","82","68","70",
"USC00441593","2013-08-13",,,"0.03","0.0","0.0","89","70","71",
"USC00441593","2013-08-14",,,"0.30","0.0","0.0","86","60","60",
"USC00441593","2013-08-15",,,"0.00","0.0","0.0","75","55","56",
"USC00441593","2013-08-16",,,"0.00","0.0","0.0","75","55","56",
"USC00441593","2013-08-17",,,"0.00","0.0","0.0","77","56","58",
"USC00441593","2013-08-18",,,"1.25","0.0","0.0","74","58","60",
"USC00441593","2013-08-19",,,"0.45","0.0","0.0","66","59","62",
"USC00441593","2013-08-20",,,"0.02","0.0","0.0","74","62","66",
"USC00441593","2013-08-21",,,"0.01","0.0","0.0","85","66","68",
"USC00441593","2013-08-22",,,"0.00","0.0","0.0","86","67","68",
"USC00441593","2013-08-23",,,"0.00","0.0","0.0","88","68","71",
"USC00441593","2013-08-24",,,"0.89","0.0","0.0","73","57","58",
"USC00441593","2013-08-25",,,"0.00","0.0","0.0","80","58","60",
"USC00441593","2013-08-26",,,"0.00","0.0","0.0","80","60","62",
"USC00441593","2013-08-27",,,"0.00","0.0","0.0","85","62","70",
"USC00441593","2013-08-28",,,"0.00","0.0","0.0","90","70","74",
"USC00441593","2013-08-29",,,"0.81","0.0","0.0","74","70","71",
"USC00441593","2013-08-30",,,"0.00","0.0","0.0","82","67","68",
"USC00441593","2013-08-31",,,"0.00","0.0","0.0","84","68","69",
"USC00441593","2013-09-01",,,"0.86","0.0","0.0","89","66","66",
"USC00441593","2013-09-02",,,"0.04","0.0","0.0","87","66","70",
"USC00441593","2013-09-03",,,"0.00","0.0","0.0","89","70","71",
"USC00441593","2013-09-04",,,"0.00","0.0","0.0","86","59","59",
"USC00441593","2013-09-05",,,"0.00","0.0","0.0","81","59","63",
"USC00441593","2013-09-06",,,"0.00","0.0","0.0","85","57","58",
"USC00441593","2013-09-07",,,"0.00","0.0","0.0","77","56","56",
"USC00441593","2013-09-08",,,"0.00","0.0","0.0","80","56","67",
"USC00441593","2013-09-09",,,"0.00","0.0","0.0","87","65","65",
"USC00441593","2013-09-10",,,"0.00","0.0","0.0","76","64","67",
"USC00441593","2013-09-11",,,"0.00","0.0","0.0","90","67","72",
"USC00441593","2013-09-12",,,"0.00","0.0","0.0","91","70","71",
"USC00441593","2013-09-13",,,"0.00","0.0","0.0","90","66","66",
"USC00441593","2013-09-14",,,"0.00","0.0","0.0","77","51","52",
"USC00441593","2013-09-15",,,"0.00","0.0","0.0","68","50","51",
"USC00441593","2013-09-16",,,"0.00","0.0","0.0","76","51","61",
"USC00441593","2013-09-17",,,"0.00","0.0","0.0","68","53","53",
"USC00441593","2013-09-18",,,"0.00","0.0","0.0","67","45","45",
"USC00441593","2013-09-19",,,"0.00","0.0","0.0","71","45","55",
"USC00441593","2013-09-20",,,"0.00","0.0","0.0","77","55","59",
"USC00441593","2013-09-21",,,"0.00","0.0","0.0","74","59","63",
"USC00441593","2013-09-22",,,"0.44","0.0","0.0","66","56","56",
"USC00441593","2013-09-23",,,"0.00","0.0","0.0","73","49","50",
"USC00441593","2013-09-24",,,"0.00","0.0","0.0","69","50","53",
"USC00441593","2013-09-25",,,"0.00","0.0","0.0","72","52","52",
"USC00441593","2013-09-26",,,"0.00","0.0","0.0","72","52","57",
"USC00441593","2013-09-27",,,"0.00","0.0","0.0","75","53","53",
"USC00441593","2013-09-28",,,"0.00","0.0","0.0","72","53","56",
"USC00441593","2013-09-29",,,"0.00","0.0","0.0","65","52","52",
"USC00441593","2013-09-30",,,"0.00","0.0","0.0","74","52","53",
"USC00441593","2013-10-01",,,"0.00","0.0","0.0","76","53","61",
"USC00441593","2013-10-02",,,"0.00","0.0","0.0","83","61","62",
"USC00441593","2013-10-03",,,"0.00","0.0","0.0","84","62","63",
"USC00441593","2013-10-04",,,"0.00","0.0","0.0","82","63","65",
"USC00441593","2013-10-05",,,"0.00","0.0","0.0","87","65","69",
"USC00441593","2013-10-06",,,"0.00","0.0","0.0","89","64","65",
"USC00441593","2013-10-07",,,"0.00","0.0","0.0","86","65","70",
"USC00441593","2013-10-08",,,"0.73","0.0","0.0","70","49","49",
"USC00441593","2013-10-09",,,"0.00","0.0","0.0","66","49","50",
"USC00441593","2013-10-10",,,"0.35","0.0","0.0","57","50","52",
"USC00441593","2013-10-11",,,"1.01","0.0","0.0","56","52","55",
"USC00441593","2013-10-12",,,"0.27","0.0","0.0","65","55","60",
"USC00441593","2013-10-13",,,"0.08","0.0","0.0","61","58","58",
"USC00441593","2013-10-14",,,"0.39","0.0","0.0","59","55","55",
"USC00441593","2013-10-15",,,"0.01","0.0","0.0","66","51","51",
"USC00441593","2013-10-16",,,"0.00","0.0","0.0","70","51","58",
"USC00441593","2013-10-17",,,"0.00","0.0","0.0","72","58","59",
"USC00441593","2013-10-18",,,"0.01","0.0","0.0","70","49","49",
"USC00441593","2013-10-19",,,"0.00","0.0","0.0","69","48","49",
"USC00441593","2013-10-20",,,"0.00","0.0","0.0","61","42","42",
"USC00441593","2013-10-21",,,"0.00","0.0","0.0","65","41","41",
"USC00441593","2013-10-22",,,"0.00","0.0","0.0","68","41","49",
"USC00441593","2013-10-23",,,"0.31","0.0","0.0","71","41","42",
"USC00441593","2013-10-24",,,"0.00","0.0","0.0","57","38","39",
"USC00441593","2013-10-25",,,"0.00","0.0","0.0","54","34","35",
"USC00441593","2013-10-26",,,"0.00","0.0","0.0","57","33","33",
"USC00441593","2013-10-27",,,"0.00","0.0","0.0","57","33","44",
"USC00441593","2013-10-28",,,"0.00","0.0","0.0","63","42","43",
"USC00441593","2013-10-29",,,"0.00","0.0","0.0","63","42","44",
"USC00441593","2013-10-30",,,"0.01","0.0","0.0","68","44","51",
"USC00441593","2013-10-31",,,"0.01","0.0","0.0","71","50","54",
"USC00441593","2013-11-01",,,"0.01","0.0","0.0","67","54","66",
"USC00441593","2013-11-02",,,"0.05","0.0","0.0","77","54","54",
"USC00441593","2013-11-03",,,"0.00","0.0","0.0","69","45","46",
"USC00441593","2013-11-04",,,"0.00","0.0","0.0","58","31","32",
"USC00441593","2013-11-05",,,"0.00","0.0","0.0","47","32","34",
"USC00441593","2013-11-06",,,"0.00","0.0","0.0","52","34","48",
"USC00441593","2013-11-07",,,"0.00","0.0","0.0","68","48","56",
"USC00441593","2013-11-08",,,"0.01","0.0","0.0","63","37","38",
"USC00441593","2013-11-09",,,"0.00","0.0","0.0","53","33","36",
"USC00441593","2013-11-10",,,"0.00","0.0","0.0","57","36","42",
"USC00441593","2013-11-11",,,"0.00","0.0","0.0","67","38","40",
"USC00441593","2013-11-12",,,"0.00","0.0","0.0","61","40","45",
"USC00441593","2013-11-13",,,"0.00","0.0","0.0","45","28","29",
"USC00441593","2013-11-14",,,"0.00","0.0","0.0","43","29","35",
"USC00441593","2013-11-15",,,"0.00","0.0","0.0","63","35","43",
"USC00441593","2013-11-16",,,"0.42","0.0","0.0","61","43","45",
"USC00441593","2013-11-17",,,"0.05","0.0","0.0","54","44","51",
"USC00441593","2013-11-18",,,"0.10","0.0","0.0","60","51","55",
"USC00441593","2013-11-19",,,"0.00","0.0","0.0","67","38","38",
"USC00441593","2013-11-20",,,"0.00","0.0","0.0","49","31","32",
"USC00441593","2013-11-21",,,"0.00","0.0","0.0","46","32","36",
"USC00441593","2013-11-22",,,"0.00","0.0","0.0","48","36","48",
"USC00441593","2013-11-23",,,"0.00","0.0","0.0","67","44","45",
"USC00441593","2013-11-24",,,"0.00","0.0","0.0","56","22","22",
"USC00441593","2013-11-25",,,"0.00","0.0","0.0","30","19","21",
"USC00441593","2013-11-26",,,"0.00","0.0","0.0","37","21","32",
"USC00441593","2013-11-27",,,"2.71","0.0","0.0","41","31","40",
"USC00441593","2013-11-28",,,"0.01","0.0","0.0","40","23","24",
"USC00441593","2013-11-29",,,"0.00","0.0","0.0","40","24","28",
"USC00441593","2013-11-30",,,"0.00","0.0","0.0","43","24","24",
"USC00441593","2013-12-01",,,"0.00","0.0","0.0","39","24","26",
"USC00441593","2013-12-02",,,"0.00","0.0","0.0","53","25","45",
"USC00441593","2013-12-03",,,"0.00","0.0","0.0","47","38","40",
"USC00441593","2013-12-04",,,"0.00","0.0","0.0","57","40","44",
"USC00441593","2013-12-05",,,"0.00","0.0","0.0","60","44","54",
"USC00441593","2013-12-06",,,"0.02","0.0","0.0","63","54","63",
"USC00441593","2013-12-07",,,"1.25","0.0","0.0","64","35","35",
"USC00441593","2013-12-08",,,"0.00","0.0","0.0","42","28","28",
"USC00441593","2013-12-09",,,"0.96","0.2","0.0","32","26","31",
"USC00441593","2013-12-10",,,"0.29","0.0","0.0","36","31","32",
"USC00441593","2013-12-11",,,"0.10","0.0","0.0","38","27","28",
"USC00441593","2013-12-12",,,"0.00","0.0","0.0","44","27","27",
"USC00441593","2013-12-13",,,"0.00","0.0","0.0","38","27","30",
"USC00441593","2013-12-14",,,"0.01","0.0","0.0","48","30","30",
"USC00441593","2013-12-15",,,"0.43","0.0","0.0","40","30","40",
"USC00441593","2013-12-16",,,"0.00","0.0","0.0","49","32","34",
"USC00441593","2013-12-17",,,"0.00","0.0","0.0","42","27","27",
"USC00441593","2013-12-18",,,"0.01","0.0","0.0","52","27","31",
"USC00441593","2013-12-19",,,"0.00","0.0","0.0","43","31","33",
"USC00441593","2013-12-20",,,"0.00","0.0","0.0","61","33","40",
"USC00441593","2013-12-21",,,"0.00","0.0","0.0","60","40","50",
"USC00441593","2013-12-22",,,"0.01","0.0","0.0","69","50","65",
"USC00441593","2013-12-23",,,"0.71","0.0","0.0","68","58","61",
"USC00441593","2013-12-24",,,"0.11","0.0","0.0","61","30","30",
"USC00441593","2013-12-25",,,"0.00","0.0","0.0","42","17","18",
"USC00441593","2013-12-26",,,"0.00","0.0","0.0","33","18","24",
"USC00441593","2013-12-27",,,"0.01","0.0","0.0","49","24","33",
"USC00441593","2013-12-28",,,"0.00","0.0","0.0","52","33","39",
"USC00441593","2013-12-29",,,"1.01","0.0","0.0","58","38","39",
"USC00441593","2013-12-30",,,"0.75","0.0","0.0","52","39","44",
"USC00441593","2013-12-31",,,"0.00","0.0","0.0","47","28","28",
"USC00441593","2014-01-01",,,"0.00","0.0","0.0","46","28","29",
"USC00441593","2014-01-02",,,"0.00","0.0","0.0","49","29","29",
"USC00441593","2014-01-03",,,"0.20","0.5","1.0","37","17","17",
"USC00441593","2014-01-04",,,"0.00","0.0","0.0","26","14","15",
"USC00441593","2014-01-05",,,"0.04","0.0","0.0","35","15","30",
"USC00441593","2014-01-06",,,"0.62","0.0","0.0","44","30","43",
"USC00441593","2014-01-07",,,"0.00","0.0","0.0","43","3","3",
"USC00441593","2014-01-08",,,"0.00","0.0","0.0","20","3","12",
"USC00441593","2014-01-09",,,"0.00","0.0","0.0","34","12","25",
"USC00441593","2014-01-10",,,"0.07","0.0","0.0","43","25","30",
"USC00441593","2014-01-11",,,"0.89","0.0","0.0","38","30","38",
"USC00441593","2014-01-12",,,"0.58","0.0","0.0","50","38","39",
"USC00441593","2014-01-13",,,"0.00","0.0","0.0","54","34","35",
"USC00441593","2014-01-14",,,"0.06","0.0","0.0","56","35","43",
"USC00441593","2014-01-15",,,"0.08","0.0","0.0","50","32","36",
"USC00441593","2014-01-16",,,"0.03","0.3","0.0","56","28","28",
"USC00441593","2014-01-17",,,"0.00","0.0","0.0","42","26","27",
"USC00441593","2014-01-18",,,"0.00","0.0","0.0","50","24","24",
"USC00441593","2014-01-19",,,"0.00","0.0","0.0","33","23","24",
"USC00441593","2014-01-20",,,"0.00","0.0","0.0","47","24","33",
"USC00441593","2014-01-21",,,"0.00","0.0","0.0","59","31","32",
"USC00441593","2014-01-22",,,"0.17","1.6","2.0","33","9","9",
"USC00441593","2014-01-23",,,"0.00","0.0","2.0","23","9","14",
"USC00441593","2014-01-24",,,"0.00","0.0","1.0","28","6","7",
"USC00441593","2014-01-25",,,"0.00","0.0","1.0","26","7","17",
"USC00441593","2014-01-26",,,"0.00","0.0","0.0","31","17","19",
"USC00441593","2014-01-27",,,"0.00","0.0","1.0","36","19","35",
"USC00441593","2014-01-28",,,"0.00","0.0","0.0","53","14","14",
"USC00441593","2014-01-29",,,"0.02","0.9","1.0","21","8","8",
"USC00441593","2014-01-30",,,"0.00","0.0","0.0","26","8","12",
"USC00441593","2014-01-31",,,"0.00","0.0","0.0","33","12","26",
"USC00441593","2014-02-01",,,"0.00","0.0","0.0","54","26","29",
"USC00441593","2014-02-02",,,"0.00","0.0","0.0","56","29","40",
"USC00441593","2014-02-03",,,"1.48","0.0","0.0","66","37","37",
"USC00441593","2014-02-04",,,"0.15","0.0","0.0","42","31","31",
"USC00441593","2014-02-05",,,"0.17","0.0","0.0","36","31","31",
"USC00441593","2014-02-06",,,"0.12","0.0","0.0","52","28","28",
"USC00441593","2014-02-07",,,"0.00","0.0","0.0","40","25","26",
"USC00441593","2014-02-08",,,"0.00","0.0","0.0","44","26","27",
"USC00441593","2014-02-09",,,"0.00","0.0","0.0","36","27","29",
"USC00441593","2014-02-10",,,"0.00","0.0","0.0","39","27","27",
"USC00441593","2014-02-11",,,"0.00","0.0","0.0","33","18","19",
"USC00441593","2014-02-12",,,"0.00","0.0","0.0","33","16","16",
"USC00441593","2014-02-13",,,"2.02","11.1","11.0","29","16","29","2.0"
"USC00441593","2014-02-14",,,"0.45","4.3","14.0","38","29","38","2.4"
"USC00441593","2014-02-15",,,"0.19","0.5","9.0","53","31","32","2.4"
"USC00441593","2014-02-16",,,"0.00","0.0","8.0","40","25","26","2.2"
"USC00441593","2014-02-17",,,"0.00","0.0","7.0","45","24","25","2.1"
"USC00441593","2014-02-18",,,"0.00","0.1","7.0","41","25","28","2.1"
"USC00441593","2014-02-19",,,"0.00","0.0","5.0","56","28","41",
"USC00441593","2014-02-20",,,"0.01","0.0","3.0","63","39","40",
